No.,x,y,z,scale_x,scale_y,scale_z,rot_x,rot_y,rot_z,rot_w,color_r,color_g,color_b,opacity,depth
492,-0.509096,5.04302,42.9423,0.00535435,0.0265168,0.00138444,0.402436,0.138955,-0.16093,0.967105,2.57839e-42,4.00811,2.57839e-42,0.0551652,1.86032
493,-0.784149,1.02567,-0.309068,0.0129749,0.00383709,0.035855,-0.208779,-0.0201814,0.861346,-0.260686,0.961659,0.932556,0.493267,0.0107421,1.8604
494,-0.278231,0.729656,2.03215,0.00582976,0.000878547,0.000945527,0.00504024,0.918253,-0.102481,-0.38155,0.819671,0.7457,0.773046,0.056475,1.86692
495,0.382776,0.541518,0.186364,0.00483741,0.0218303,0.00231987,0.0795636,0.301396,-0.269928,0.912747,0,1.13193,0.828576,0.025546,1.86933
496,-1.00602,-1.40113,0.174339,0.00630333,0.00766086,0.00303281,0.975947,-0.152713,-0.154348,-0.0195588,0.232278,1.06867,1.03074,0.0376157,1.88067
497,-2.32356,0.124526,-4.10395,0.0344926,0.00736868,0.00408603,-0.11153,0.829106,-0.0593036,0.252217,2.56157e-42,1.95554,2.56157e-42,0.0652247,1.88079
498,-1.41374,-0.407009,0.236444,0.000347584,0.00176116,0.00148184,0.669142,0.203143,0.203586,0.685226,1.22705,0.519087,0.466813,0.00385273,1.88132
499,-3.86559,0.849552,0.240134,0.000601485,0.0216283,0.00953489,-0.231478,-0.0859421,0.870147,-0.0849514,1.0989,0.939698,0.774943,0.108752,1.887
500,-0.602087,-0.191471,0.682891,0.0132206,0.0109654,0.000240329,0.91577,-0.336257,-0.214175,-0.0492461,1.12108,1.39557,1.31753,0.0451615,1.89288
501,-3.85726,0.621639,-1.66284,0.0199195,0.00158126,0.00273217,0.0521798,-0.289724,0.0817727,0.903732,0.287248,0.251451,0.039163,0.0422414,1.89336
502,2.39593,-0.119268,0.0117014,0.00333902,0.00362409,0.0335902,0.701984,0.765747,0.62797,-0.128116,0.931584,0.0281909,0.0279264,0.0258976,1.89748
503,-0.606532,1.25277,1.96082,0.0121453,0.000831931,7.70765e-05,0.964514,-0.0898642,-0.224254,0.106527,0.983642,0.8492,0.573964,0.0308092,1.90386
504,-4.10044,0.861806,-0.00551381,0.00796944,0.00818781,0.0584576,0.927354,0.099007,-0.353904,-0.0704594,0.15398,0.113751,0.0467201,0.0136011,1.90558
505,-8.43241,-9.85007,-1.08946,0.000769271,0.0124581,0.00832047,0.077399,-0.278288,-0.0934966,0.845455,2.52514e-42,0.230961,2.52514e-42,0.0466468,1.90777
506,1.00884,1.91222,-13.5066,0.000701965,0.00649413,0.00281674,-0.0192246,0.175862,-0.0891827,0.963187,0.0455996,0.319458,0,0.0120513,1.92585
507,0.360266,1.96328,-0.361405,0.00485243,0.0001653,0.0017661,0.117967,0.69741,0.315355,-0.599702,1.16251,0.176027,0,0.101606,1.92825
508,1.7963,-0.719361,1.61166,0.00279331,0.0116131,0.00072394,0.429914,-0.465981,-0.696595,-0.335844,0.760309,0.924213,0.966728,0.00392136,1.92987
509,0.51669,-0.316013,0.270718,0.00350471,0.0125378,0.00757718,-0.209636,-0.211993,-0.0436207,0.950867,0.716862,0.530189,0.41342,0.0506555,1.93078
510,-6.4428,0.649439,-2.16004,0.0103199,0.0166723,0.126765,0.387185,0.215111,-0.105144,0.880387,0.112756,0.586396,0.815316,0.016629,1.93512
511,0.685361,0.482757,1.23743,0.0242385,0.014098,0.00633113,0.932122,-0.342457,-0.0767969,0.089294,0.764747,0.680092,1.1021,0.0536072,1.93806
512,-2.17974,0.307168,-0.462452,0.00169442,0.0179387,0.0066734,0.964347,0.167222,0.20199,0.0356635,0.0837233,0.074348,0.0994849,0.0198489,1.93894
513,12.5503,-14.0077,0.00379857,0.00341387,0.0220745,0.00222253,0.169153,0.877976,0.0892677,0.310306,0,1.08645,0.97174,0.0150187,1.94124
514,0.209047,1.4818,1.94814,0.00987299,0.00458421,0.00226841,0.0926645,0.408672,0.987179,-0.0192057,2.61144,1.47153,0.688671,0.0283567,1.94304
515,-0.331147,0.0634993,-0.598326,0.00557788,0.00482182,0.00277231,0.941888,0.0108893,-0.262843,-0.208908,0.691061,0.725846,0.650963,0.0588432,1.94319
516,0.750075,0.110947,0.19273,0.00506368,0.00403013,0.0219486,-0.101354,0.930335,-0.00225803,0.365683,0.272715,0.291778,0.60909,0.0502533,1.95958
517,0.330146,1.08968,2.22721,0.00512769,0.00202529,0.00247196,0.0762996,-0.478855,0.993216,-0.0102466,0.84804,0.868077,0.652428,0.0274596,1.96863
518,0.439858,-2.95727,-0.253,0.00371475,0.0058468,0.0007348,0.889105,0.180989,0.282884,-0.310985,0,0.639578,0.693237,0.0156548,1.97431
519,-3.25131,0.519104,-1.71155,0.000291275,0.0079897,0.00143401,0.829714,0.924543,-0.260742,0.275349,0.651231,0.686288,0.666218,0.0468506,1.98921
520,0.517611,0.536421,-1.70715,0.00220524,5.64278e-05,0.000181958,-0.235378,-0.187344,0.543396,0.879897,0.675138,0.553234,0,0.0112239,1.99762
521,2.21313,-0.0937829,1.57581,0.00624148,0.000842828,0.000444798,-0.274185,0.0238769,0.876944,-0.0564685,0.541852,0.542787,0.370354,0.0341975,2.00497
522,0.48221,-2.30183,-3.08167,0.0017027,0.0131086,0.00341707,0.0749636,0.337971,0.123289,0.973074,1.16151,1.09166,1.07366,0.0467539,2.0112
523,0.744464,-1.21004,0.963216,0.0146519,0.0189534,0.000646757,-0.193059,-0.0823866,0.966618,0.108341,0.957736,0.896203,0.773353,0.125983,2.02995
524,1.53382,0.439028,0.721197,0.00146097,0.0424502,0.0016776,0.962783,0.0417321,-0.266835,0.0102973,0.537658,0.129878,0.12828,0.00390779,2.03024
525,0.962608,0.0739644,0.389402,0.0182594,0.0101808,0.013599,-0.0484099,0.0615283,-0.017311,0.990531,0.81086,0.765423,0.643246,0.0295918,2.03174
526,-0.623884,0.854654,-0.215372,0.00419086,2.99064e-05,0.00368035,0.0676838,0.218276,0.150817,0.987632,1.07901,1.86194,1.08697,0.0227224,2.03665
527,-0.0201234,2.50725,7.21486,0.0513029,1.88009e-05,0.058851,-0.280944,0.938501,0.0338921,-0.339898,1.3118,1.31394,0,0.0230432,2.06192
528,0.121144,-6.06861,0.294398,0.00615211,0.00705817,0.0133885,-0.0989173,-0.151049,0.940854,-0.15212,0,0.972826,0.767723,0.901834,2.06773
529,0.703737,0.455001,-0.166919,0.00185562,0.00232592,0.000241758,0.812924,0.533279,-0.200918,-0.119996,1.0709,1.061,0.0913295,0.0254667,2.07407
530,-2.79099,0.872586,0.844031,0.0778647,0.000164121,0.000520967,-0.0618439,0.984596,0.101986,-0.0618958,1.28569,1.17315,0.98823,0.00392128,2.07408
531,0.0488485,0.31274,1.82076,0.00402063,7.68488e-05,0.00803687,0.177226,0.991326,-0.121205,0.0360965,0.570537,0.643514,0.663372,0.0358614,2.07621
532,-0.485473,-0.337939,-10.1229,0.00344697,0.00247165,0.011501,0.0198975,0.983395,0.0101556,0.0381222,0.553532,0.600884,2.57839e-42,0.169333,2.08284
533,-0.240549,-0.787973,-0.766589,0.0108414,0.000282393,0.00621151,-0.0153293,0.765494,-0.177127,0.460947,0.915147,0.44914,0.47833,0.0566444,2.0872
534,-1.0252,-0.945703,-9.90292,0.00453802,8.03864e-05,0.0833997,-0.295506,0.00457933,0.913817,0.337948,2.11734,2.53215e-42,2.12463,0.00467698,2.08938
535,-48.4574,-12.0919,-28.8834,0.100301,0.0296607,0.355611,-0.177259,0.322908,0.984051,-0.0436914,4.01629,2.54756e-42,4.01713,0.088146,2.09752
536,-3.55703,0.830926,-0.0231648,0.0302235,0.00559369,0.0160457,-0.030729,0.989293,-0.0552894,0.0708412,0,0,0,0.0828692,2.10209
537,-0.810632,-0.700671,-0.431866,0.0108421,0.0029006,0.00283043,-0.0209782,-0.0437672,0.0466756,0.952971,0.838432,0.854417,0.842039,0.00390788,2.11734
538,-1.03992,-2.15621,0.496133,0.000572334,5.53937e-05,0.00316571,-0.328163,-0.0562742,0.871126,-0.362072,0.699161,1.22341,1.18623,0.0319819,2.11971
539,-68.1289,57.0618,-31.0253,0.0711073,0.00157772,0.0752975,-0.0545957,-0.168783,0.669608,0.679572,6.25426,2.55036e-42,6.25428,0.0460334,2.12241
540,0.912358,0.775488,1.75707,0.00264746,0.0561552,0.0105749,0.635668,0.28476,-0.483986,0.529712,0.238693,0.24636,1.20031,0.0471601,2.12658
541,-2.38028,0.487743,-1.62368,0.00172027,0.00225385,0.000638553,-0.311685,0.0443768,0.999319,-0.0119406,0.810766,0.761173,0.699901,0.0135143,2.12904
542,-69.8877,27.8904,-37.0296,0.0331433,0.00193732,0.00822533,-0.0519327,-0.183466,0.00873586,0.97219,2.55457e-42,0.729418,2.55457e-42,0.0264357,2.14137
543,-2.83481,0.26049,0.211634,0.000237554,0.0621078,0.105226,0.427086,0.00595554,0.983039,-0.0479196,1.14361,1.1838,1.16954,0.0217558,2.14943
544,0.825316,0.175919,0.686537,0.00107512,0.00294425,0.000192017,0.753995,0.0791117,-0.618534,0.206515,0.373197,1.10354,1.10692,0.00391293,2.1681
545,-0.335594,-0.317179,0.0717302,0.00559222,0.00112954,0.00822626,-0.828119,0.763234,0.14415,0.482823,0,0,0.660722,0.00391521,2.17175
546,-14.0077,0.00379857,-4.51961,0.0220745,0.00222253,0.104654,0.877976,0.0892677,0.310306,0.353412,1.08645,0.97174,0.939535,0.0996369,2.17899
547,-2.94663,-0.198981,-1.85384,0.000511743,0.0121894,0.00234729,-0.252498,0.0662616,0.935222,-0.197204,0.269372,0.219277,0.218578,0.0615736,2.18183
548,1.40845,1.43331,0.416049,0.0101153,0.0363348,0.00852783,0.0723971,-0.387869,0.703045,0.970047,0.797695,0.192726,0.169457,0.016493,2.1893
549,-0.273987,1.74959,0.679942,0.00219445,0.00695333,0.000221915,0.981937,0.0128478,0.0303967,0.186307,0.936663,0.446873,0.460242,0.0871136,2.19299
550,1.55,0.730756,0.297081,0.00255738,0.000228184,0.00682962,0.698717,0.299373,0.640005,-0.112088,1.08416,1.19247,1.20601,0.0146108,2.20229
551,-3.61905,0.851288,0.346854,0.0167688,5.53234e-05,0.0138092,0.977702,-0.133217,0.158455,0.0352673,1.27509,1.16676,1.00192,0.0313912,2.21952
552,1.0003,2.36509,-2.89911,0.0133059,0.00132737,0.00516661,0.191372,0.855324,0.155082,0.493255,1.17977,0.887958,1.11054,0.0195152,2.22446
553,0.2372,0.376757,-0.742187,0.000126969,0.00717879,0.0144634,0.890377,0.1455,0.356852,0.242312,0.738268,0.630386,0.802703,0.0620583,2.23733
554,-47.9655,-71.6866,64.0168,0.00594894,0.215635,0.0391339,-0.0250872,-0.0736693,0.926636,0.179499,4.03992,2.54756e-42,4.04044,0.0451521,2.24529
555,-0.644308,-3.59561,-0.0578389,0.062339,0.0049937,0.0254196,-0.0627871,0.0888746,-0.0433309,0.932916,2.47189e-42,6.28339,0.686202,0.152868,2.24545
556,3.02986,0.0943543,1.41722,0.00154525,0.00714334,0.00266904,0.0388027,0.969794,-0.0716904,0.129287,1.17354,1.19777,0.705164,0.0203802,2.247
557,-1.43209,0.50691,-2.99562,0.0228403,0.0311602,0.039322,-0.0969909,0.0383988,0.959443,-0.266632,6.0731,2.53075e-42,6.07724,0.00990835,2.24794
558,-0.167217,-1.96035,-6.77187,0.0102978,0.00185207,0.00199358,0.209271,0.952784,0.163603,-0.0291645,0.626696,0.432643,0.705359,0.00391958,2.25978
559,10.1651,-25.4624,-5.97291,0.0606976,0.0384737,0.0107542,-0.1033,0.833986,-0.0735596,-0.538491,0,9.49009,2.56017e-42,0.158888,2.28245
560,0.963062,1.14243,-3.06376,0.00320759,0.0032146,0.0331622,0.172633,0.967783,0.113603,-0.108645,1.44343,1.41783,0.174905,0.0944553,2.28705
561,15.801,-45.8491,-76.1297,0.173518,0.120136,0.567275,0.177531,0.991299,0.0693285,0.0478913,2.53915e-42,0.734817,2.53915e-42,0.00392049,2.29948
562,-1.38967,-0.335832,-0.0511716,0.0104895,0.00284348,0.000574755,0.246723,0.966741,-0.230307,-0.0869073,0.623924,0.595649,0.616688,0.0220835,2.30275
563,0.266758,-1.52415,-2.23042,0.0314036,0.0503379,0.00246331,0.144324,0.888998,0.346029,-0.298916,0.13582,0.117715,1.33455,0.130851,2.30709
564,-1.04985,-0.104331,-0.95689,0.00521716,0.00555659,0.00952919,0.0411839,-0.346163,-0.111166,0.875993,0.658052,0.598447,0.378547,0.528779,2.31273
565,-2.5418,-1.38779,0.779667,0.168244,0.0213024,0.133525,0.8536,0.0376611,-0.509023,-0.104131,0.847586,1.15182,1.74101,0.0204832,2.3519
566,5.95289,-2.14057,1.18741,0.189121,0.0805181,0.0134948,-0.179397,0.763182,-0.0792732,0.640043,1.22716,1.18678,1.21528,0.025638,2.37851
567,11.9395,5.90799,-0.988237,0.0466444,0.041527,0.000474945,0.0251473,0.998392,-0.0473235,-0.0312028,1.01958,1.05442,1.07462,0.102618,2.38423
568,1.39434,-2.19273,0.495208,0.00491971,0.00154683,0.00447895,0.643097,0.137152,0.00811811,0.959564,0.662679,0.485134,0.415483,0.031009,2.41131
569,-2.75403,0.276066,-1.87925,0.0044559,0.00141014,0.0094805,-0.470579,-0.023691,-0.571636,0.986416,0.295472,0.331055,0.200763,0.0195719,2.42201
570,0.3028,1.41193,2.2171,0.0171896,0.000790761,0.0165704,-0.481619,0.566922,-0.055788,0.915348,0.330575,0.33556,0.78962,0.0380214,2.42473
571,-1.31729,-0.437469,-0.836193,0.00129945,0.0135567,0.00108513,-0.0390603,-0.244753,0.10605,0.765284,0.712732,0.531063,0.839753,0.117133,2.43744
572,-1.55066,-3.20475,0.954823,0.0124005,0.00805263,0.00264484,-0.0828332,0.909631,0.238846,0.0621755,0,0.686495,0.677417,0.0167662,2.49312
573,0.323372,7.79574,14.6675,0.0508736,0.00142929,0.058286,-0.13399,0.980729,0.109644,-0.123637,0.503699,0.311738,2.60642e-42,0.0253192,2.51081
574,2.37627,-0.104191,1.40679,0.00224899,0.00635454,0.000501792,0.0377335,0.905343,-0.327404,0.258789,0.0339225,0,0,0.0176971,2.5265
575,47.9359,-44.8887,-71.7867,0.110981,0.0415748,0.171626,0.956042,-0.174976,0.230504,0.0472752,6.14799,2.60081e-42,6.14882,0.0441113,2.54929
576,-14.1032,-12.9357,-4.63687,0.090427,0.0105756,0.10794,0.950559,-0.0601419,0.292892,-0.0838751,0.206415,0.432196,0.424705,0.0653162,2.56512
577,0.805668,0.609937,-2.2601,0.0830341,0.0150196,0.0353074,0.948126,-0.166457,-0.150786,0.224974,5.32708,2.47189e-42,5.32721,0.0696744,2.56684
578,-1.43616,1.95699,-0.42466,0.000618635,0.00396618,0.00480128,-0.258676,0.0243584,0.884408,-0.368368,0,1.65614,0.726318,0.153087,2.58672
579,-43.0912,-65.394,-11.3952,0.289932,0.217512,0.142469,0.00066911,-0.190791,0.942555,0.191694,0.769481,2.53495e-42,1.05877,0.0396397,2.61824
580,1.26571,-1.05211,0.969123,0.0110309,0.00421636,0.0032183,0.0600378,0.960644,-0.153981,0.181555,0.333101,0.904471,0.940702,0.0628992,2.61895
581,36.0788,-41.9751,-75.5698,0.016054,0.0828431,0.00718298,0.84006,-0.0989644,0.455172,-0.278071,0.912922,2.60782e-42,0.913033,0.0395149,2.62894
582,0.391244,1.95769,0.150864,0.0552184,0.031839,0.00335878,0.925034,-0.231895,0.215097,0.210406,0.420589,0.828594,0.636272,0.0507007,2.64937
583,-0.335832,-0.0511716,-1.95811,0.00284348,0.000574755,0.0523431,0.966741,-0.230307,-0.0869073,0.0694079,0.595649,0.616688,0.997669,0.118,2.6544
584,-2.37725,-0.753119,-0.297516,0.00929438,0.00928074,0.0022129,0.905852,-0.358966,-0.202661,-0.0974909,0.693253,0.872318,1.13401,0.0444946,2.68376
585,1.16325,-1.34992,1.0856,0.0121138,0.00235185,0.00139731,0.961763,-0.0345349,-0.269311,-0.0359208,0.198586,0.790516,0.705135,0.0694839,2.70089
586,0.871802,1.1514,-2.51485,0.00768258,1.90399e-05,0.014691,-0.104843,0.953792,-0.0346204,-0.294177,0.121476,0.0437949,1.27641,0.0831495,2.71665
587,0.307013,1.58757,2.42726,0.0106421,0.00279795,0.000109321,0.0159303,0.930745,0.00907727,-0.365551,1.039,0.874992,1.21843,0.0630103,2.72492
588,0.393234,0.337177,0.0736457,0.00860788,4.84557e-05,0.000256417,0.958321,0.137714,-0.242375,0.0625283,1.03956,0.966392,1.43467,0.0619926,2.73826
589,-1.49922,-0.877789,-0.485149,0.00476902,0.00856394,0.00155247,-0.111617,0.0377559,0.915014,-0.0509625,0.153388,0,0,0.0214709,2.74924
590,-0.682631,1.54144,1.95161,0.00758833,0.00994114,0.000822876,-0.107321,0.985184,-0.0686585,0.00341894,0,0,0.933126,0.0458894,2.77826
591,7.83427,12.618,-2.19344,0.182099,0.0520801,0.262373,-0.0829895,-0.256752,-0.230922,0.526029,2.60782e-42,0.997958,2.60782e-42,0.0429308,2.79328
592,-0.232129,1.21632,2.36527,0.00614993,0.00426851,0.00060309,-0.0461657,0.796969,-0.558001,-0.148004,0.876444,0.938595,0.506439,0.0999135,2.81402
593,-0.973857,0.258023,1.8278,0.00315496,0.0214746,0.000478403,0.898812,0.167071,0.403628,0.0361899,0,0,0.757776,0.075737,2.83697
594,0.429128,0.503996,-0.0880979,0.0124607,0.0151922,0.076867,-0.321164,-0.25366,0.967987,0.0803701,0.472778,0.506456,0.440915,0.060687,2.86176
595,-2.02317,0.0624569,-1.56618,0.00195556,0.00210153,0.00694714,-0.184977,-0.236575,-0.0393448,0.881172,0.900851,0.836404,0.624878,0.0340713,2.91292
596,-3.6981,-2.45749,-0.319911,0.0168281,0.0478591,0.0104785,0.0463838,0.191461,0.845378,0.351587,5.10683,0.582606,0.732925,0.0226856,2.92136
597,-0.643257,1.5409,1.5972,0.0030244,0.00786103,0.00329964,-0.00734548,0.868444,0.273359,-0.412916,0.0571902,0.147585,0.936525,0.0371074,2.93485
598,0.300057,0.375356,-0.623674,0.0208597,0.0147852,0.0542484,0.139045,-0.0790721,0.963782,-0.224436,1.24095,0.588435,0.72374,0.0336584,2.94038
599,1.07117,2.71803,0.897085,0.0178708,0.00541236,0.157715,-0.135009,0.963151,0.0557369,0.262839,0.909147,0.92112,0.853111,0.0506266,2.9514
600,-18.358,1.99764,-31.8905,0.0168878,0.00247891,0.171077,-0.347104,0.658893,0.938972,-0.186775,3.64162,2.54896e-42,3.64178,0.0699555,2.95563
601,-1.03331,-1.42051,-2.96287,0.00455388,0.0548864,0.00780848,0.0296881,0.970387,0.0271968,-0.225023,0.713486,0.878191,0.541322,0.122,3.02449
602,-0.443593,1.08346,-0.0775179,0.00244309,0.00417709,0.0153964,0.0410702,-0.0801301,-0.10862,0.976296,0.941668,0.797929,2.47189e-42,0.0738602,3.0471
603,1.77058,1.72984,-0.307745,0.00199625,0.000605922,0.0021768,0.0430621,-0.195051,0.978982,-0.000555704,0,0.229462,0.0639384,0.0155856,3.0553
604,-2.61445,0.620014,-2.50151,0.167326,0.0320766,0.0194034,0.278113,-0.108275,0.287734,0.877378,0.736205,0.800343,0.744119,0.079561,3.05733
605,-0.828754,-0.139798,-1.33826,0.0270096,0.0023895,0.0168781,0.93922,0.107977,-0.325346,0.0188687,0.294997,0.286194,0.702247,0.0485572,3.12506
606,-3.43238,0.724758,-0.926783,0.00263091,0.00266094,3.09631e-05,-0.0531983,-0.700621,0.991254,-0.00675449,0.50226,0.613295,0.765762,0.0293126,3.14689
607,-3.58817,-0.0811388,-1.02175,0.0473884,0.0412603,0.000181182,-0.129866,-0.726249,0.948423,-0.0661013,0.650665,0.817154,0.865851,0.0390502,3.1515
608,60.6469,-56.9053,-76.8055,0.0520065,0.0373821,0.0437236,-0.00951385,-0.477526,0.954131,-0.126196,1.74841,2.54055e-42,1.74845,0.0601088,3.23515
609,2.77832,1.93126,-0.332472,0.00478761,0.00580709,0.0119317,0.0114002,0.91655,0.206603,-0.0578336,0.228647,0.557632,0.629956,0.0342205,3.28418
610,-1.7049,-26.1929,-65.7355,0.000612281,0.126856,0.0370223,-0.141761,0.1791,-0.145304,0.971586,2.61062e-42,4.81624,2.61062e-42,0.0441808,3.3356
611,1.4311,0.817201,-0.320952,0.00241443,0.0215324,0.00314014,0.911917,-0.0166508,0.409994,0.00597993,0.99095,0.0343491,0.0206349,0.0149811,3.38854
612,-0.974762,1.83421,-1.91517,0.0221753,0.0186687,0.005144,-0.0533642,0.0434316,0.339897,0.89848,0.75402,1.0808,1.12709,0.103318,3.4431
613,0.848918,1.96003,-0.930026,0.00278289,0.00516519,5.8056e-06,-0.14241,-0.213602,-0.225243,0.734058,1.5756,1.47925,0.925102,0.0931352,3.45929
614,67.6621,-46.0236,-55.4993,0.00285576,0.0288992,0.0382966,0.0929552,0.943647,-0.235362,-0.228103,2.61482e-42,0.974589,2.61482e-42,0.177531,3.5145
615,-7.506,0.404,-3.89708,0.0786691,0.000497685,0.000443075,0.531247,0.0832449,0.904985,0.0512106,1.49379,1.40373,1.33435,0.00390454,3.54979
616,0.589538,1.82049,0.0142038,0.00224487,0.00885185,0.0119449,-0.285654,0.178971,0.168674,0.809895,0.0821963,0.0587871,0.202225,0.237671,3.61188
617,50.3507,-28.6207,-50.1368,0.0514106,0.00109298,0.0400317,0.540883,0.0420068,0.996665,-0.068812,0.798671,2.61202e-42,0.79869,0.038061,3.62698
618,-1.71557,0.622052,-1.13363,0.00389925,0.000992341,0.00544761,0.942614,0.23235,-0.229761,0.0685718,0.964641,0.863836,0.767217,0.175822,3.6509
619,-0.912032,-10.0671,-40.9675,0.239592,0.0430024,0.137501,-0.491875,0.908237,0.0433524,-0.346869,1.56163,1.63123,2.56017e-42,0.281091,3.79232
620,0.75056,1.7037,-1.51676,0.00141726,0.0673366,0.0261493,-0.248837,0.00255882,0.985141,-0.0644051,0,0,0.708148,0.0648096,3.94506
621,-0.562072,-1.2263,0.749295,0.0133676,0.000325905,0.0081358,-0.0703213,0.0417016,0.816789,-0.34279,0.539823,0.54845,1.12801,0.215059,4.27708
622,1.82526,-3.35241,0.930548,0.000156227,7.66429e-05,0.00027308,0.0671464,-0.284065,0.105288,0.992323,0,0.0352115,0,0.931879,4.93347
623,-1.60922,-0.267898,-0.0789397,0.00911714,0.0106775,0.0179166,0.0766448,0.237885,-0.150461,0.785743,0.696924,0.556115,0.598154,0.208069,4.97007
624,5.31298,-28.9482,-66.4476,0.000641048,0.0857818,0.000673342,-0.0950245,0.121673,-0.245192,0.971137,2.55036e-42,6.25549,2.55036e-42,0.383054,5.74584
625,0.710483,0.593787,-0.891829,0.00138008,0.0317921,0.0257642,0.817691,0.0889046,-0.530334,-0.205482,0,0,5.62962,0.802723,5.76134
626,0.459887,-1.63301,0.504886,0.000313335,0.0124922,0.025235,0.0375792,-0.00360166,0.564218,0.935776,0.257846,0.255561,0.647238,0.84648,6.00524
627,-68.8186,-7.10679,-4.38509,0.0990506,0.00328163,0.0430021,-0.10781,0.956151,-0.163946,-0.242124,2.56017e-42,1.20418,1.34865,0.580226,6.18172
628,-1.68625,0.45228,0.730053,0.00577121,0.00198098,0.0220277,0.483209,-0.103974,0.970004,-0.13727,0.204803,0.270147,0.183101,0.13345,6.26429
629,-3.49178,0.773396,0.302538,0.0119507,0.000114286,0.00160661,0.975144,-0.191408,0.0929597,-0.0617666,0.76988,0.721444,0.69406,0.135449,6.32085
630,-0.830969,-1.23926,-1.97208,0.026479,0.00487786,0.0180216,0.0166863,0.970599,0.224597,-0.0713354,0.821079,0.780278,0,0.0234314,6.33137
631,-0.339392,-2.70208,-2.37758,0.0116276,0.000317196,0.0128169,0.967654,-0.035672,0.118679,0.219745,7.25794,2.46629e-42,0.864572,0.049326,6.39814
632,-0.179919,1.07846,-0.563779,3.32129e-05,0.00571915,0.00287555,-0.10125,-0.179742,0.911583,0.401067,0.173841,0.878403,1.03926,0.216432,6.57763
633,-1.70566,11.2216,1.17245,0.000991026,0.0224602,0.00704583,0.812332,-0.0168515,-0.582926,0.00544937,0.637553,0.434308,1.0056,0.117333,6.62291
634,78.0516,-35.3027,-45.8625,0.0843527,0.0894844,0.0491936,-0.532857,-0.0742575,0.953657,0.000946821,7.17081,2.54896e-42,7.17086,0.08315,6.64351
635,-0.804326,-0.144226,-1.90009,0.010023,0.00390343,0.0160924,-0.157158,-0.144748,0.849781,0.485015,0.375834,0.250879,1.27433,0.934417,6.89447
636,-0.186635,-0.169451,0.257661,0.00086425,0.00816507,0.00139542,-0.221386,0.477456,-0.371604,0.991194,0.39088,1.02199,1.01962,0.170166,6.95698
637,-56.7156,-6.07912,0.435074,0.00736847,0.00624434,0.0117842,-0.0475819,0.966445,-0.168465,0.177884,2.53635e-42,1.43464,1.47456,0.156734,7.04485
638,0.351781,1.33513,-1.43124,0.00628914,0.000608373,0.0110882,0.0872442,-0.35721,0.175574,0.722472,0.903072,0.86734,0.563802,0.998189,7.10156
639,-0.717986,-0.881657,-0.423358,0.032786,0.00301638,0.000107835,0.208308,0.0112599,-0.295137,0.911822,0,0,0,0.049446,7.11445
640,-1.68285,0.0647722,-0.58764,0.0170781,0.011642,0.00410816,0.941898,-0.0138665,0.26727,-0.202984,0.206662,0.662296,0.812622,0.756261,7.29369
641,-6.37101,0.381052,3.76296,0.0171171,0.00926053,0.00252659,0.127091,0.327604,0.716308,0.129694,0.889776,0.937055,1.03261,0.372191,7.37
642,0.561514,0.217802,-0.0641631,0.00967612,0.00223082,0.0100075,-0.12705,0.0658897,0.759049,0.233823,0.609358,0.853893,0.839774,0.093844,7.46236
643,5.58579,-3.15715,13.0572,0.115251,0.0129084,0.0169807,0.635121,0.29436,0.456848,-0.548875,1.15,1.0986,1.67429,0.177441,7.55742
644,-0.110963,-1.73591,-2.60254,0.0520923,0.00154714,0.00805965,0.984855,-0.147927,0.0850032,0.0308601,0.668517,0.537283,0.437128,0.0831393,7.68106
645,0.67152,-0.605763,1.18746,0.00152818,0.00269867,0.00345627,0.981168,0.0709117,0.168553,-0.0622234,0,0,0,0.999056,7.75438
646,-1.70943,0.476512,-1.27499,6.50617e-05,0.0159623,0.00446702,0.112829,0.113324,-0.254437,0.994736,0.847539,0.753703,0.607541,0.104657,7.80712
647,0.39366,0.704244,-0.121064,0.0114732,0.000260123,0.00556537,0.0483316,0.953584,-0.0944479,0.151943,0.292131,0.268084,0.220072,0.0332545,7.93571
648,18.9142,-30.4405,-66.729,0.234416,0.00353404,0.00214441,-0.07157,-0.367541,0.92685,-0.180641,1.0788,2.56718e-42,1.07918,0.0728439,7.93778
649,0.412174,-1.82419,0.984983,8.39251e-06,0.00368904,0.00082235,-0.00468349,-0.149942,-0.00573696,0.911182,0.596935,1.37896,1.35739,0.643058,7.96384
650,1.47429,-0.0400361,-0.0166708,0.000705753,0.000161337,0.00882961,0.232138,0.846592,-0.197256,-0.383159,0.513111,0.0531195,0.0774023,0.0870473,8.02091
651,-1.77817,0.242871,0.969439,0.0164056,0.00935668,0.0263478,-0.398983,0.0195556,0.925231,-0.00162577,1.17859,1.19648,1.13707,0.799363,8.02493
652,-1.80461,-1.38653,0.909398,0.00109365,0.0181486,0.00248617,0.133544,0.0627938,0.991213,-0.101049,0.455372,0,0,0.820738,8.07012
653,32.0467,-46.0934,-82.7017,0.110358,0.0678504,0.000259794,-0.119776,-0.189252,0.0939401,0.902995,2.59661e-42,0.334973,2.59661e-42,0.141552,8.09577
654,-6.12871,0.455957,3.99726,0.053417,0.0848078,0.00517874,0.0926433,0.151498,0.949677,-0.261072,0.874352,1.21034,1.20751,0.0684168,8.30042
